UNITID,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,DUNS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C18BASIC,C18IPUG,C18IPGRD,C18UGPRF,C18ENPRF,C18SZSET,C15BASIC,CCBASIC,CARNEGIE,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,NECTA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG,YEAR,C21BASIC,C21IPUG,C21IPGRD,C21UGPRF,C21ENPRF,C21SZSET,UEIS,C00CARNEGIE,CARNEGIEIC,CARNEGIESAEC,CARNEGIERSCH,CARNEGIESIZE,CARNEGIEALF,CARNEGIEAPM,CARNEGIEGPM
228501,Sul Ross State University,Sul Ross,HWY 90 East,Alpine,TX,79832,48,6,Pete Gallego,President,4328378011,746000027,077608966,362500,1,www.sulross.edu/,www.sulross.edu/admissions/undergraduate-admissions/,www.sulross.edu/financial-aid/,www.goapplytexas.org/,www.highered.texas.gov/apps/NPC/?Fice=003625,www.sulross.edu/veterans/, ,www.sulross.edu/counseling-and-accessibility-services/,1,1,1,7,1,1,20,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1,2,18.0,,,,,,18.0,18.0,21.0,2,2,1,Texas State University System,148040,-2,-2,-2,-2.0,48043,Brewster County,4823,-103.651469,30.363139,110,1,2021,18.0,13.0,4.0,7.0,4.0,10.0,,,,,,,,,
228529,Tarleton State University,Tarleton|Texans|TSU|Tarleton State|,1333 W. Washington,Stephenville,TX,76401-0000,48,6,Dr. James L. Hurley,President,2549689000,756001870,073161697,363100,1,www.tarleton.edu/,www.tarleton.edu/admissions/,www.tarleton.edu/finaid/,www.applytexas.org/adappc/gen/c_start.WBX,www.shoppingsheet.com/Shopping/Landing/tarleton,https://www.tarleton.edu/veterans/index.html,https://www.tarleton.edu/iaea/effectiveness/athletics.html,www.tarleton.edu/disability/,1,1,1,9,1,1,12,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1,2,18.0,,,,,,18.0,18.0,21.0,2,4,1,Texas A&M University System,148020,44500,2,-2,-2.0,48143,Erath County,4825,-98.214866,32.214988,96,1,2021,16.0,16.0,12.0,7.0,3.0,16.0,,,,,,,,,
228547,Tarrant County College District,Tarrant County College,300 Trinity Campus Circle,Fort Worth,TX,76102,48,6,Eugene V. Giovannini,Chancellor,8175158223,751217163,073139040,362600,1,www.tccd.edu/,www.tccd.edu/admission/how-to-apply/,www.tccd.edu/services/paying-for-college/financial-aid/,www.tccd.edu/admission/how-to-apply/,www.tccd.edu/services/paying-for-college/tuition-and-fees/cost-of-attendance/,www.tccd.edu/services/veterans-services/, ,www.tccd.edu/services/support-services/student-accessibility-resources/,4,2,1,3,1,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,4,2.0,,,,,,2.0,7.0,40.0,2,5,2,-2,-2,19100,1,206,-2.0,48439,Tarrant County,4812,-97.337149,32.757362,60,2,2021,1.0,1.0,0.0,1.0,1.0,5.0,,,,,,,,,
228608,Temple College,Temple Junior College,2600 S 1st St,Temple,TX,76504-7435,48,6,Dr. Christina Ponce,President,2542988282,746020689,071386411,362700,1,www.templejc.edu/,www.templejc.edu/admissions/,www.templejc.edu/admissions/financial-aid/,https://www.applytexas.org/adappc/gen/c_start.WBX,www.collegeforalltexans.com/apps/CollegeMoney/,www.templejc.edu/admissions/veterans-affairs/,www.templejc.edu/admissions/right-to-know/,www.templejc.edu/admissions/right-to-know/academic-accommodations/,4,2,1,3,1,2,40,1,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,4,4.0,,,,,,1.0,2.0,40.0,2,2,2,-2,-2,28660,1,-2,-2.0,48027,Bell County,4831,-97.350471,31.070715,70,1,2021,4.0,2.0,0.0,1.0,1.0,3.0,,,,,,,,,
228635,University of Texas Southwestern Medical Center,UT Southwestern  UT Southwestern Medical School  UT Southwestern Graduate School of Biomedical Sciences  UT Southwestern Allied Health Sciences School  UTSW Medical School  UTSW Graduate School  UTSW Allied Health School  UTSWMC  UTSWMC Medical School  UTSWMC Graduate School  UTSWMC Allied Health School  University of Texas Southwestern Medical School  University of Texas Southwestern Graduate School of Biomedical Sciences  University of Texas Southwestern Allied Health Sciences School  University of Texas Southwestern School of Health Professions,5323 Harry Hines Blvd,Dallas,TX,75390-9096,48,6,"Daniel K. Podolsky, M.D.",President,2146483606,756002868,800771545,1001900,1,www.utsouthwestern.edu/,www.utsouthwestern.edu/education/utsw-catalog/,www.utsouthwestern.edu/about-us/administrative-offices/financial-aid/, ,www.utsouthwestern.edu/about-us/administrative-offices/financial-aid/,www.utsouthwestern.edu/about-us/administrative-offices/registrar.html, ,www.utsouthwestern.edu/education/student-services/academic-support/,1,1,1,9,2,1,11,1,2,1,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,1,25.0,,,,,,25.0,25.0,52.0,2,2,1,The University of Texas System,148060,19100,1,206,-2.0,48113,Dallas County,4830,-96.841156,32.812307,162,2,2021,27.0,0.0,17.0,0.0,7.0,18.0,,,,,,,,,
228644,The University of Texas Health Science Center at San Antonio,UT Health San Antonio,7703 Floyd Curl Dr,San Antonio,TX,78229-3900,48,6,"Henrich, William L., M.D,",President,2105672620,741586031,800772162,365900,1,www.uthscsa.edu/,uthscsa.edu/academics,https://students.uthscsa.edu/financialaid/,uthscsa.edu/academics,https://students.uthscsa.edu/financialaid/,https://students.uthscsa.edu/financialaid/2013/04/va-education-benefits-va-certification-process/, ,uthscsa.edu/eeo/index.asp,1,1,1,9,1,1,11,1,2,2,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,25.0,,,,,,25.0,25.0,52.0,2,2,1,The University of Texas System,148060,41700,1,484,-2.0,48029,Bexar County,4821,-98.575655,29.508107,162,1,2021,27.0,20.0,17.0,11.0,6.0,12.0,,,,,,,,,
228653,The University of Texas Medical Branch at Galveston,UTMB,301 University Blvd,Galveston,TX,77555-0129,48,6,"Ben Raimer, MD, MA, FAAP",President,4097721011,746000949,800771149,495200,1,https://www.utmb.edu/,https://www.utmb.edu/enrollmentservices/,https://www.utmb.edu/enrollmentservices/financialaid.asp,https://www.utmb.edu/enrollmentservices/resources/admissions,https://www.utmb.edu/enrollmentservices/resources/studentaccounts/tuition-and-fee-sheets,https://www.utmb.edu/enrollmentservices/financialaid_veterans.asp, ,https://www.utmb.edu/studentservices/disabilities.asp,1,1,1,9,1,1,11,1,2,1,1,2,31,1,A ,-2,-2,-2,1,1,1,1,1,2,25.0,,,,,,25.0,25.0,52.0,2,2,1,The University of Texas System,148060,26420,1,288,-2.0,48167,Galveston County,4814,-94.775956,29.310758,162,1,2021,27.0,20.0,17.0,11.0,6.0,10.0,,,,,,,,,
228699,Texarkana College, ,2500 N Robison Rd,Texarkana,TX,75599,48,6,Dr. Jason Smith,President,9038233456,756004413,069748747,362800,1,https://www.texarkanacollege.edu/,https://www.texarkanacollege.edu/enrollment-services/,https://www.texarkanacollege.edu/financial-aid/,https://www.applytexas.org/adappc/gen/c_start.WBX,https://www.texarkanacollege.edu/financial-aid/,https://www.texarkanacollege.edu/financial-aid/veterans/, ,www.texarkanacollege.edu/ada-assistance/,4,2,1,3,1,2,40,1,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,4,9.0,,,,,,8.0,2.0,40.0,2,2,2,-2,-2,45500,1,-2,-2.0,48037,Bowie County,4804,-94.078,33.441868,85,1,2021,9.0,3.0,0.0,1.0,1.0,2.0,,,,,,,,,
228705,Texas A & M University-Kingsville,Texas A&M-Kingsville,955 University Blvd,Kingsville,TX,78363,48,6,Dr. Mark A. Hussey,President,3615932111,746001530,868154089,363900,1,https://www.tamuk.edu/,https://www.tamuk.edu/enrollment-management/admission/,https://www.tamuk.edu/enrollment-management/finaid/,https://www.applytexas.org/adappc/gen/c_start.WBX,www.collegeforalltexans.com/apps/CollegeMoney/,https://www.tamuk.edu/enrollment-management/veterans/index.html,https://javelinaathletics.com/sports/2016/3/30/student-right-to-know.aspx,www.tamuk.edu/drc/,1,1,1,9,1,1,12,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,2,16.0,,,,,,17.0,17.0,16.0,2,3,1,Texas A&M University System,148020,28780,2,204,-2.0,48273,Kleberg County,4834,-97.882387,27.525168,97,1,2021,16.0,17.0,17.0,11.0,4.0,13.0,,,,,,,,,
228723,Texas A & M University-College Station,Texas A&M | TAMU,"JKW Administration Building, Suite 200",College Station,TX,77843-1248,48,6,KATHERINE BANKS,President,9798453211,746000531,195576269,363200,1,https://www.tamu.edu/,admissions.tamu.edu/,financialaid.tamu.edu/,admissions.tamu.edu/freshman/apply,www.collegeforalltexans.com/apps/CollegeMoney/,veterans.tamu.edu/Home,"registrar.tamu.edu/Catalogs,-Policies-Procedures/Student-Right-to-Know",https://disability.tamu.edu/,1,1,1,9,1,1,11,1,2,2,1,2,12,1,A ,-2,-2,-2,1,1,1,1,1,2,15.0,,,,,,15.0,15.0,15.0,1,5,1,Texas A&M University System,148020,17780,1,-2,-2.0,48041,Brazos County,4817,-96.336475,30.618726,91,1,2021,15.0,14.0,14.0,15.0,4.0,15.0,,,,,,,,,
228769,The University of Texas at Arlington,UT Arlington,701 S. Nedderman Dr.,Arlington,TX,76013,48,6,Dr. Teik C. Lim,Interim President,8172722011,756000121,064234610,365600,1,https://www.uta.edu/,https://www.uta.edu/admissions,https://www.uta.edu/fao,https://www.applytexas.org/adappc/gen/c_start.WBX,https://www.highered.texas.gov/institutional-resources-programs/net-price-calculator/, ,www.ncaa.org/about/resources/research/graduation-rates,www.uta.edu/disability/,1,1,1,9,1,1,11,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,15.0,,,,,,15.0,16.0,15.0,2,5,1,The University of Texas System,148060,19100,1,206,-2.0,48439,Tarrant County,4806,-97.11296,32.729718,91,1,2021,15.0,17.0,15.0,5.0,4.0,16.0,,,,,,,,,
228778,The University of Texas at Austin,UT Austin,110 Inner Campus Drive,Austin,TX,78705,48,6,Jay Hartzell,President,5124713434,746000203,170230239,365800,1,https://www.utexas.edu/,https://www.admissions.utexas.edu/,https://www.finaid.utexas.edu/,https://www.utexas.edu/apply,www.onestop.utexas.edu/managing-costs/cost-tuition-rates/cost-of-attendance/net-price-calculator/,https://catalog.utexas.edu/general-information/registration-tuition-and-fees/tuition-and-fees/tuition-waivers/,https://texassports.com/sports/2014/3/5/compliance_0305140211.aspx#future,https://diversity.utexas.edu/disability/,1,1,1,9,1,1,11,1,2,1,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,15.0,,,,,,15.0,15.0,15.0,2,5,1,The University of Texas System,148060,12420,1,-2,-2.0,48453,Travis County,4825,-97.738273,30.282825,91,1,2021,15.0,14.0,14.0,14.0,4.0,15.0,,,,,,,,,
228787,The University of Texas at Dallas,UT Dallas,800 West Campbell  Road,Richardson,TX,75080-3021,48,6,Dr. Richard C. Benson,President,9728832111,75130556,800188161,974100,1,www.utdallas.edu/,enroll.utdallas.edu/,finaid.utdallas.edu/,enroll.utdallas.edu/freshman/,www.collegeforalltexans.com/apps/CollegeMoney/,finaid.utdallas.edu/aid-programs/veterans-benefits/, ,studentaccess.utdallas.edu/,1,1,1,9,1,1,11,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,2,15.0,,,,,,15.0,16.0,16.0,2,5,1,The University of Texas System,148060,19100,1,206,-2.0,48113,Dallas County,4832,-96.749702,32.984673,92,1,2021,15.0,14.0,15.0,15.0,4.0,16.0,,,,,,,,,
228796,The University of Texas at El Paso,UTEP,500 W. University Ave,El Paso,TX,79968-0691,48,6,Heather Wilson,President,9157475000,746000813,132051285,366100,1,www.utep.edu/,www.utep.edu/student-affairs/admissions/,www.utep.edu/student-affairs/financialaid/contact-us/index.html,https://www.applytexas.org/adappc/gen/c_start.WBX,www.collegeforalltexans.com/apps/CollegeMoney/,www.utep.edu/student-affairs/mssc/,utepminers.com/sports/2017/6/7/school-bio-academic-center-html.aspx?path=on-campus,www.utep.edu/student-affairs/cass/,1,1,1,9,1,1,11,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,15.0,,,,,,16.0,16.0,16.0,2,5,1,The University of Texas System,148060,21340,1,238,-2.0,48141,El Paso County,4816,-106.504098,31.77015,93,1,2021,15.0,14.0,15.0,7.0,4.0,15.0,,,,,,,,,
228802,The University of Texas at Tyler,UT Tyler,3900 University Blvd,Tyler,TX,75799-6699,48,6,Kirk Calhoun,President,9035667000,751396988,800189235,1116300,1,https://www.uttyler.edu/,https://www.uttyler.edu/admissions/,https://www.uttyler.edu/financialaid/,https://www.applytexas.org/,https://www.uttyler.edu/admissions/cost-calculator.php,https://www.uttyler.edu/military-and-veterans-success-center/,https://www.uttyler.edu/registrar/acadinfo/righttoknow.php,https://www.uttyler.edu/disabilityservices/,1,1,1,9,1,1,11,1,2,1,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,2,17.0,,,,,,18.0,18.0,21.0,2,3,1,The University of Texas System,148060,46340,1,540,-2.0,48423,Smith County,4801,-95.254337,32.315772,97,1,2021,16.0,17.0,18.0,9.0,4.0,13.0,,,,,,,,,
228909,University of North Texas Health Science Center,UNT Health Science Center|UNTHSC|University of North Texas Health Sciences Center at Fort Worth|UNT Health Sciences Center|Texas College of Osteopathic Medicine|TCOM,3500 Camp Bowie Blvd,Fort Worth,TX,76107-2699,48,6,"Michael Williams, DO, MD, MBA",President,8177352000,756064033,110091808,976800,1,www.unthsc.edu/,www.unthsc.edu/students/future-students/admissions/,www.unthsc.edu/students/financial-aid/,www.unthsc.edu/students/future-students/admissions/,www.unthsc.edu/students/unthsc-tuition-and-fees/,www.unthsc.edu/tuition-and-fees/veterans-benefits/, ,www.unthsc.edu/students/office-of-disability-access/,1,1,1,9,2,1,11,1,2,1,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,1,25.0,,,,,,25.0,25.0,52.0,2,2,1,University of North Texas System,148080,19100,1,206,-2.0,48439,Tarrant County,4812,-97.369138,32.749907,153,2,2021,25.0,0.0,17.0,0.0,7.0,18.0,,,,,,,,,
229018,The University of Texas Permian Basin,UT Permian Basin,4901 E University,Odessa,TX,79762-0001,48,6,Sandra K. Woodley,President,4325522020,751393493,800188807,993000,1,www.utpb.edu/,www.utpb.edu/admissions,www.utpb.edu/campus-life/financial-aid,www.utpb.edu/admissions/apply-now!,www.collegeforalltexans.com/apps/CollegeMoney/,www.utpb.edu/campus-life/veterans-services/getting-started-,www.utpbfalcons.com/sports/2011/2/22/GEN_0222112109.aspx?,www.utpb.edu/academics/undergraduate-success/TSAAD/ssd,1,1,1,7,1,1,20,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,2,18.0,,,,,,19.0,19.0,21.0,2,3,1,The University of Texas System,148060,36220,1,372,-2.0,48135,Ector County,4811,-102.329634,31.889509,110,1,2021,18.0,13.0,4.0,5.0,4.0,10.0,,,,,,,,,
229027,The University of Texas at San Antonio,UTSA,One UTSA Circle,San Antonio,TX,78249-1644,48,6,Taylor Eighmy,President,2104584011,417171158,800189185,1011500,1,www.utsa.edu/,www.utsa.edu/admissions/,www.utsa.edu/financialaid/,www.applytexas.org/,https://future.utsa.edu/cost/,https://onestop.utsa.edu/financialaid/,https://web3.ncaa.org/aprsearch/gsrsearch,www.utsa.edu/disability/,1,1,1,9,1,1,12,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,16.0,,,,,,16.0,16.0,21.0,2,5,1,The University of Texas System,148060,41700,1,484,-2.0,48029,Bexar County,4820,-98.620657,29.583709,92,1,2021,15.0,17.0,15.0,9.0,4.0,15.0,,,,,,,,,
229063,Texas Southern University,TSU,3100 Cleburne St,Houston,TX,77004,48,6,Dr. Lesia Crumpton-Young,President,7133137011,746001391,050298975,364200,1,www.tsu.edu/,www.tsu.edu/admissions/undergraduate-admission.html,www.tsu.edu/admissions/financial-aid/index.html,www.applytexas.org/adappc/gen/c_start.WBX,www.tsu.edu/admissions/financial-aid/college-costs.html,www.tsu.edu/students-services/departments/veterans-affairs/index.html, ,www.tsu.edu/students-services/departments/disability-services/index.html,1,1,1,9,1,1,11,1,1,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,16.0,,,,,,17.0,17.0,16.0,2,3,2,-2,-2,26420,1,288,-2.0,48201,Harris County,4818,-95.361113,29.721046,97,1,2021,16.0,16.0,18.0,7.0,4.0,13.0,,,,,,,,,
229115,Texas Tech University, ,Broadway and University Avenue,Lubbock,TX,79409-5005,48,6,"Lawrence Schovanec, Ph.D",President,8067422011,756002622,041367053,364400,1,www.ttu.edu/,www.gototexastech.com/,www.depts.ttu.edu/financialaid/,goapplytexas.org/,www.depts.ttu.edu/financialaid/netCostCalcHome.php,www.depts.ttu.edu/diversity/mvp/net_cost_calculator.php,www.depts.ttu.edu/studentconduct/right-to-know.php,www.depts.ttu.edu/sds/,1,1,1,9,1,1,11,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,15.0,,,,,,15.0,16.0,15.0,2,5,1,Texas Tech University System,148050,31180,1,352,-2.0,48303,Lubbock County,4819,-101.874783,33.583448,91,1,2021,15.0,17.0,15.0,13.0,4.0,15.0,,,,,,,,,
229179,Texas Woman's University,TWU,304 Administration Dr,Denton,TX,76204,48,6,Carine Feyten,Chancellor and President,9408982000,756002618,068979848,364600,1,www.twu.edu/,www.twu.edu/admissions/,www.twu.edu/finaid/,www.applytexas.org/,www.collegeforalltexans.com/apps/CollegeMoney/,www.twu.edu/veterans,twuathletics.com/,https://www.twu.edu/disability-services/,1,1,1,9,1,1,11,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,2,17.0,,,,,,17.0,17.0,16.0,2,4,2,-2,-2,19100,1,206,-2.0,48121,Denton County,4826,-97.127842,33.226211,99,1,2021,17.0,14.0,15.0,7.0,5.0,15.0,,,,,,,,,
229300,The University of Texas Health Science Center at Houston,UTHealth,7000 Fannin,Houston,TX,77030,48,6,"Giuseppe Colasurdo, MD",President,7135004472,741761309,800771594,495100,1,www.uth.edu/,https://www.uth.edu/registrar/,https://www.uth.edu/sfs/index.htm,https://www.uth.edu/registrar/applicants/application-forms.htm,www.uth.edu/,https://www.uth.edu/registrar/current-students/student-information/veteranshazelwood-act.htm, ,https://www.uth.edu/hr/department/equal-opportunity/disability-accomodation.htm,1,1,1,9,1,1,11,1,2,1,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,25.0,,,,,,25.0,25.0,52.0,2,3,1,The University of Texas System,148060,26420,1,288,-2.0,48201,Harris County,4809,-95.403183,29.702873,162,1,2021,27.0,20.0,18.0,11.0,6.0,12.0,,,,,,,,,
229337,Texas Tech University Health Sciences Center, ,3601 4th Street,Lubbock,TX,79430,48,6,Lori Rice-Spearman. Ph.D.,President,8067431000,756002622,609980727,1067400,1,https://www.ttuhsc.edu/,https://www.ttuhsc.edu/medicine/admissions/,https://www.ttuhsc.edu/financial-aid/,https://www.ttuhsc.edu/admissions/apply.aspx,www.depts.ttu.edu/financialaid/netcostcalchome.php,https://www.ttuhsc.edu/veterans-resource-center/, ,https://www.ttuhsc.edu/disability/default.aspx,1,1,1,9,1,1,11,1,2,1,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,25.0,,,,,,25.0,25.0,52.0,2,3,1,Texas Tech University System,148050,31180,1,352,-2.0,48303,Lubbock County,4819,-101.891915,33.589284,162,2,2021,27.0,20.0,18.0,11.0,6.0,12.0,,,,,,,,,
229355,Tyler Junior College, ,1400 East Fifth Street,Tyler,TX,75701,48,6,Juan E. Mejia,President,9035102200,756002676,076724798,364800,1,www.tjc.edu/,www.tjc.edu/apply,www.tjc.edu/finaid,www.tjc.edu/apply,www.tjc.edu/costcalc, ,www.tjc.edu/downloads/download/46/athletic_academic_success_rate,www.tjc.edu/disabilities,1,1,1,5,1,2,30,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,3,14.0,,,,,,4.0,3.0,40.0,2,4,2,-2,-2,46340,1,540,-2.0,48423,Smith County,4801,-95.284122,32.33601,189,1,2021,14.0,5.0,0.0,5.0,2.0,12.0,,,,,,,,,
229504,Vernon College,Vernon Regional Junior College VRJC VC Vernon,4400 College Dr.,Vernon,TX,76384-4092,48,6,"Dusty R. Johnston, Ed.D.",President,9405526291,751325933,078546272,1006000,1,www.vernoncollege.edu/,www.vernoncollege.edu/admissions-home,www.vernoncollege.edu/financial-aid-home-page,https://www.applytexas.org/,www.collegeforalltexans.com/apps/CollegeMoney/,www.vernoncollege.edu/handbook-for-veterans,www.vernoncollege.edu/Resources/Government Mandated Information/SRTK 2018.pdf,www.vernoncollege.edu/ADA-Home,4,2,1,3,1,2,40,1,2,-2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1,4,6.0,,,,,,6.0,2.0,40.0,2,2,2,-2,-2,46900,2,-2,-2.0,48487,Wilbarger County,4813,-99.319094,34.159298,71,1,2021,4.0,2.0,0.0,1.0,1.0,2.0,,,,,,,,,
229540,Victoria College, ,2200 E Red River,Victoria,TX,77901,48,6,Dr. Jennifer Kent,President,3615733291,746002452,056321706,366200,1,www.victoriacollege.edu/,www.victoriacollege.edu/admissionsrecords,www.victoriacollege.edu/financialaid,www.victoriacollege.edu/admissions,www.victoriacollege.edu/Explore/WaysToPay/FinancialAid/EstimatedCostToAttendVC,www.victoriacollege.edu/Explore/GettingStarted/Advising/VeteransServices, ,www.victoriacollege.edu/disabilityservices,4,2,1,3,1,2,40,1,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,4,4.0,,,,,,4.0,2.0,40.0,2,2,2,-2,-2,47020,1,544,-2.0,48469,Victoria County,4827,-96.979226,28.816446,71,1,2021,4.0,2.0,0.0,1.0,1.0,2.0,,,,,,,,,
229799,Weatherford College, ,225 College Park Drive,Weatherford,TX,76086-5699,48,6,Dr. Tod Allen Farmer,President,8002875471,756002862,068378611,366400,1,https://www.wc.edu/,https://www.wc.edu/admissions,https://www.wc.edu/financial-aid,https://www.wc.edu/financial-aid/application-process,https://www.wc.edu/financial-aid/cost-attendance,https://www.wc.edu/military-veterans,https://www.wc.edu/about/consumer-information,https://www.wc.edu/campus-administration/accommodations-disabilities-office,1,1,1,5,1,2,30,1,2,2,2,2,31,1,A ,-2,-2,-2,1,1,1,1,1,3,4.0,,,,,,1.0,4.0,40.0,2,3,2,-2,-2,19100,1,206,-2.0,48367,Parker County,4812,-97.792629,32.74133,190,2,2021,4.0,2.0,0.0,1.0,1.0,3.0,,,,,,,,,
229814,West Texas A & M University,WTAMU,2501 4th Ave,Canyon,TX,79016-0001,48,6,Dr. Walter V. Wendler,President/CEO,8066510000,756031405,065022758|961807203,366500,1,https://www.wtamu.edu/,https://www.wtamu.edu/admissions,https://www.wtamu.edu/financialaid,https://www.wtamu.edu/admissions/apply/index.html,https://apps.wtamu.edu/calculator/,https://www.wtamu.edu/administration/veterans-services.aspx,https://www.wtamu.edu/student-support/student-judicial-affairs/student-right-to-know-and-campus-security-act.html,https://www.wtamu.edu/student-support/disability-services/index.html,1,1,1,9,1,1,12,1,2,2,2,2,31,1,A ,-2,-2,-2,1,1,1,1,1,2,18.0,,,,,,18.0,18.0,21.0,2,3,1,Texas A&M University System,148020,11100,1,108,-2.0,48381,Randall County,4813,-101.914736,34.982789,107,2,2021,18.0,13.0,13.0,7.0,4.0,13.0,,,,,,,,,
229832,Western Texas College, ,6200 College Ave,Snyder,TX,79549,48,6,Barbara Beebe,President,3255738511,751310636, ,954900,1,www.wtc.edu/,www.wtc.edu/students/applying/admissions.html,www.wtc.edu/students/applying/financialaid.html,www.wtc.edu/uploads/appsforms/admissionapplication.pdf,https://my.wtc.edu/ICS/Financial_Aid/Default_Page.jnz?portlet=Net_Price_Calculator,www.wtc.edu/, ,wtc.edu/,4,2,1,3,1,2,40,1,2,-2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1,4,3.0,,,,,,6.0,2.0,40.0,2,2,2,-2,-2,43660,2,-2,-2.0,48415,Scurry County,4819,-100.914945,32.678458,68,2,2021,3.0,1.0,0.0,1.0,1.0,2.0,,,,,,,,,
229841,Wharton County Junior College, ,911 Boling Hwy,Wharton,TX,77488,48,6,Betty McCrohan,President,9795324560,746002562,070145594,366800,1,https://www.wcjc.edu/,https://www.wcjc.edu/Admissions/index.aspx,https://wcjc.edu/About-Us/administration/offices/financial-aid/index.aspx,www.applytexas.org/adappc/gen/c_start.WBX,www.collegeforalltexans.com/apps/CollegeMoney/,https://wcjc.edu/About-Us/administration/offices/financial-aid/fa_veterans.aspx,https://www.wcjc.edu/About-Us/administration/offices/student-services/handbooks.aspx,https://www.wcjc.edu/About-Us/administration/offices/student-services/disability-services.aspx,4,2,1,3,1,2,40,1,2,-2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,4,4.0,,,,,,5.0,3.0,40.0,2,3,2,-2,-2,20900,2,288,-2.0,48481,Wharton County,4827,-96.085815,29.3238,78,1,2021,7.0,3.0,0.0,2.0,1.0,3.0,,,,,,,,,
246354,Palo Alto College, ,1400 W Villaret Blvd,San Antonio,TX,78224-2499,48,6,Dr. Robert Garza,President,2104863000,746002173,782010227,2341300,1,alamo.edu/pac/,www.alamo.edu/pac/admissions-aid/,alamo.edu/district/financial-aid/web-directory/,www.applytexas.org/adappc/gen/c_start.WBX,https://www.alamo.edu/nvc/experience-nvc/current-students/financial-literacy/,mypaccatalog.alamo.edu/content.php?catoid=76&navoid=2146, ,https://www.alamo.edu/sac/about-sac/college-offices/disability-support-services/,4,2,1,3,1,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,4,3.0,,,,,,3.0,7.0,40.0,2,4,1,Alamo Colleges,148010,41700,1,484,-2.0,48029,Bexar County,4823,-98.543468,29.322955,66,1,2021,3.0,1.0,0.0,1.0,1.0,4.0,,,,,,,,,
247834,Collin County Community College District,Collin County Community College District|Collin County Community College|Colin County Community College District|Colin County Community College|Collin College|Colin College|Collin|Colin|CCCCD|CCCC|Quad C|,3452 Spur 399,McKinney,TX,75069,48,6,H. Neil Matkin,District President,9728815790,752037156,148158751,2361400,1,www.collin.edu/,www.collin.edu/gettingstarted/admissions/,www.collin.edu/gettingstarted/financialaid/,www.collin.edu/gettingstarted/admissions/,www.collegeforalltexans.com/apps/CollegeMoney/,www.collin.edu/gettingstarted/veterans/,www.collin.edu/aboutus/statistics/,www.collin.edu/studentresources/disabilityservices/,1,1,1,5,1,2,30,1,2,2,2,2,22,1,A ,-2,-2,-2,1,1,1,1,1,3,2.0,,,,,,2.0,5.0,40.0,2,5,2,-2,-2,19100,1,206,-2.0,48085,Collin County,4803,-96.63894,33.16241,188,1,2021,14.0,5.0,0.0,5.0,2.0,15.0,,,,,,,,,
